DEPARTAMENTO,MUNICIPIO(S),DESTINO,NOMBRE,IMPACTO,APORTES NACIÓN,CONTRAPARTIDA,RADICACION SALIDA,ESTADO FÍSICO ACTUAL,AVANCE FÍSICO ACTUAL
CUNDINAMARCA,San Bernardo(CUN),Aseo/Urbana,ADQUISICION DE UN VEHICULO COMPACTADOR DE BASURAS DE 16 YD3 PARA EL MUNICIPIO DE SAN BERNARDO,Población Beneficiada : 11771 Nuevas Conexiones : NA Cobertura : NA Continuidad : Empleos Generados :,0.00,267199200.00,7320-E2-13545,Liquidado,100
NARIÑO,San Bernardo(NAR),Alcantarillado/Rural,CONSTRUCCION DE UNIDADES SANITARIAS CON SANEAMIENTO BASICO PARA LA VIVENDA RURAL EN EL MUNICIPIO DE SAN BERNARDO- DEPARTAMENTO DE NARIÑO,"En el área rural del municipio de San Bernardo, Nariño, se tienen identificadas un total de 1480 viviendas para una población de 12733 habitantes sin ningun tipo de solución sanitaria, de los cuales son objeto de este proyecto la construcción de 70 unidades sanitarias con su sistema tratamiento que benefician a 350 habitantes.",0.00,968894634.00,2019EE0081970,Liquidado,100
NARIÑO,San Bernardo(NAR),Alcantarillado/Urbana,CONSTRUCCION PLAN MAESTRO DE ALCANTARILLADO DE SAN BERNARDO PRIMERA ETAPA (REFORMULACION) *,Población Beneficiada : Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 525,588446928.00,1972874375.00,Sin Información,Liquidado,100
N DE SANTANDER,San Calixto(N D),Alcantarillado/Urbana,OBRAS DE MITIGACION EN EL DESARENADOR. LINEA DE ADUCCION Y PROTECCION DEL TANQUE DE ALMACENAMIENTO DEL MUNICIPIO DE SAN CALIXTO *,MEJORAMIENTO DE LA CALIDAD DEL SERVICIO Y COBERTURA DE 1950 HAB Población Beneficiada : 3381 Nuevas Conexiones : NA Cobertura : ND Continuidad : ND Empleos Generados : 31,149996844.00,0.00,5100-E2-71719,Liquidado,100
META,San Carlos Guaroa(MET),Acueducto/Rural,CONSTRUCCION TANQUE DE ALMACENAMIENTO ELEVADO PARA LA INSPECCION DE SURIMENA EN EL MUNICIPIO DE SAN CARLOS DE GUAROA,Población Beneficiada :3698 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 91,442290494.00,0.00,Sin Información,Liquidado,100
META,San Carlos Guaroa(MET),Acueducto/Urbana,AMPLIACION Y OPTIMIZACION ACUEDUCTO DEL AREA URBANA DEL MUNICIPIO DE SAN CARLOS DE GUAROA,Población Beneficiada : Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 168,819424029.00,0.00,Sin Información,Liquidado,100
META,San Carlos Guaroa(MET),Acueducto/Urbana,AMPLIACION Y OPTIMIZACION ACUEDUCTO DEL AREA URBANA DEL MUNICIPIO DE SAN CARLOS DE GUAROA,Población Beneficiada : Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 168,819424029.00,0.00,Sin Información,Liquidado,100
CORDOBA,San Carlos(COR),"Acueducto/Urbana, Acueducto/Rural",OPTIMIZACION DEL SISTEMA ELECTROMECANICO DE ACUEDUCTO EN EL SECTOR URBANO Y RURAL DEL MUNICIPIO DE SAN CARLOS – ETAPA 1,"Con el proyecto se mejora la calidad del agua para consumo de la población en zona urbana, que actualmente se aproxima a 5.352 habitantes. Se plantea la automatización del sistema para reducción de costos de operación.",959328407.00,425040998.00,2017EE0066125,En Liquidación,100
CUNDINAMARCA,San Cayetano(CUN),Alcantarillado/Rural,CONSTRUCCION DE 60 UNIDADES SANITARIAS EN LA ZONA RURAL DEL MUNICIPIO DE SAN CAYETANO,"CONSTRUIR UNIDADES SANITARIAS DE OPTIMAS CONDICIONES TéCNICAS, LAS CUALES CONSTAN DE UNA ZONA HUMEDA QUE INCLUYE DUCHA Y UNA ZONA SECA QUE INCLUYE SANITARIO Y LAVAMANOS, SISTEMA SéPTICO, PUNTOS HIDRAULICOS Y ELECTRICO; LAS MISMAS BENEFICIARAN A LA POBLACIóN RURAL DEL MUNICIPIO.",0.00,490648243.00,2015EE0054781,Liquidado,100
CUNDINAMARCA,San Cayetano(CUN),Alcantarillado/Rural,CONSTRUCCION DE UNIDADES SANITARIAS SECTOR RURAL DEL MUNICIPIO DE SAN CAYETANO,Población Beneficiada : 100 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 19,0.00,167857571.00,5100-E2-75466,Liquidado,100
N DE SANTANDER,San Cayetano(N D),Acueducto/Rural,"RECONSTRUCCION, CAPTACION Y MEJORAMIENTO CONDUCCION CORREGIMIENTO DE CORNEJO MUNICIPIO DE SAN CAYETANO (REFORMULACION) *",CON EL PROYECTO SE MEJORA EL ABASTECIMIENTO DE AGUAS DETERIORADO POR LA OLA INVERNAL Y POR ENDE LA COMUNIDAD DEL SERVICIO DE AGUA POTABLE Población Beneficiada : 2784 Nuevas Conexiones : NA Cobertura : ND Continuidad : ND Empleos Generados : 91,441614131.00,0.00,5100-E2-88105,Liquidado,100
N DE SANTANDER,San Cayetano(N D),Acueducto/Urbana,OPTIMIZACION PLAN MAESTRO DE ACUEDUCTO MUNICIPIO DE SAN CAYETANO,Aumentar la continuidad del servicio de 5 horas a 24 horas. Población beneficiada 2155 habitantes.,0.00,2349935035.00,2015EE0085846,Liquidado,100
N DE SANTANDER,San Cayetano(N D),Riesgos/Urbana,RECUPERACION Y PROTECCION DE LA ZONA DE CAPTACION DEL ACUEDUCTO DEL MUNICIPIO DE SAN CAYETANO (REFORMULACION),Sin Información,6143997947.00,28830244.00,5000-E2-166917,Liquidado,100
BOLIVAR,San Cristobal(BOL),Acueducto/Urbana,REHABILITACION DEL SISTEMA DE ACUEDUCTO DEL MUNICIPIO DE SAN CRISTOBAL.(REFORMULACION),"Con el proyecto se atiende la afectación en el sistema de acueducto del municipio de San Cristobal que se evidenció durante el fenomeno de la niña 2010-2011, y se mejora el servicio en cuanto a cantidad y duración Población Beneficiada : 1766 Nuevas Conexiones : 0 Cobertura : ND Continuidad : 24H Empleos Generados : 48",232945862.00,0.00,7320-E2-10513,Liquidado,100
BOLIVAR,San Cristobal(BOL),Acueducto/Urbana,ACUEDUCTO,Población Beneficiada : 878 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 114,500000000.00,55500000.00,Sin Información,Liquidado,100
BOLIVAR,San Cristobal(BOL),Alcantarillado/Urbana,CONSTRUCCION DEL SISTEMA DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES PARA LA CABECERA DEL MUNICIPIOL DE SAN CRISTOBAL ETAPA I - BOLIVAR,"CON LA IMPLEMENTACIÓN DEL PROYECTO SE MEJORAN EL SISTEMA DE RECOLECCIÓN, DISPOSICIÓN Y TRATAMIENTO DE LAS AGUAS RESIDUALES DEL CASCO URBANO DEL MUNICIPIO, ADEMÁS SE GARANTIZA EL MEJORAMIENTODE LA CALIDAD DE VIDA DE LA POBLACIÓN DEL CASCO URBANO DEL MUNI Población Beneficiada : 5112 Nuevas Conexiones : 5112 Cobertura : 0% A 25% Continuidad : Empleos Generados : 636",0.00,4350743694.00,5100-E2-114632,En Liquidación,100
CESAR,San Diego(CES),Acueducto/Urbana,OBRAS CIVILES PARA LA OPTIMIZACIÓN DE LA RED DE ACUEDUCTO DEL MUNICIPIO DE SAN DIEGO,Población Beneficiada : Nuevas Conexiones : ND Cobertura : ND Continuidad : ND Empleos Generados : 100,0.00,488875057.00,Sin Información,Liquidado,100
CESAR,San Diego(CES),Acueducto/Urbana,OPTIMIZACION Y REPOSISCION DE REDES DE ACUEDUCTO DE LA CABECERA MUNICPAL,Población Beneficiada : 7883 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 103,500000000.00,0.00,Sin Información,Liquidado,100
BOLIVAR,"San Estanislao(BOL), Santa Rosa(BOL), Soplaviento(BOL), Villanueva(BOL)",Acueducto/Urbana,OPTIMIZACIÓN SISTEMA DE ACUEDUCTO REGIONAL LA LÍNEA - FASE 1,"Con el proyecto se pretende incrementar la continuidad en el suministro de agua potable que pasará de 4 horas diarias promedio cada tercer día a todos los sectores a 8 horas diarias todos los días. Se plantea garantizar agua apta para consumo humano a las poblaciones asentadas en territorio urbano de los municipios objetivo, que actualmente representan 59.146 habitantes, mejorando el IRCA de 6 a 2.",191263603.00,3426088733.00,2016EE0066186,Liquidado Contrato Obra,100
BOLIVAR,"San Estanislao(BOL), Santa Rosa(BOL), Soplaviento(BOL), Villanueva(BOL)",Acueducto/Urbana,SUMINISTRO DE TUBERÍA PARA CONSTRUCCION DE LA CONDUCCION DE AGUA TRATADA SANTA ROSA DE LIMA,Población Beneficiada : 4740 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 615,3000000000.00,0.00,Sin Información,En Liquidación,100
BOLIVAR,"San Estanislao(BOL), Santa Rosa(BOL), Soplaviento(BOL), Villanueva(BOL)",Acueducto/Urbana,"OPERADOR ESPECIALIZADO PARA LA PRESTACIÓN DE LOS SERVICIOS DE ACUEDUCTO Y ALCANTARILLADO DE LOS MUNICIPIOS DE SANTA ROSA DE LIMA, VILLANUEVA, SAN ESTANISLAO DE KOSTKA Y SOPLAVIENTO",Población Beneficiada : 4608 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 743,3626635000.00,0.00,Sin Información,En Liquidación,100
BOLIVAR,"San Estanislao(BOL), Santa Rosa(BOL), Soplaviento(BOL), Villanueva(BOL)",Acueducto/Urbana,APOYO A LA MODERNIZACIÓN DE LA PRESTACION DE LOS SERVICIOS DE ACUEDUCTO Y ALCANTARILLADO DEL REGIONAL LA LINEA,Población Beneficiada : 413 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 67,325000000.00,0.00,Sin Información,En Liquidación,100
BOLIVAR,"San Estanislao(BOL), Santa Rosa(BOL), Soplaviento(BOL), Villanueva(BOL)",Acueducto/Urbana,ACOMPAÑAMIENTO AL ASEGURAMIENTO DEL SERVICIO PUBLICO DE ACUEDUCTO EN LOS MUNICIPIOS DEL REGIONAL LA LÍNEA-DEPARTAMENTO DE BOLIVAR,DAR CONTINUIDAD A LA PRESTACION DEL SERVICIO DE ACUEDUCTO CON EL ACOMPAñAMIENTO ADMINISTRATIVO-COMERCIAL-JURIDICO-FINANCIERO-TECNICO OPERATIVO A LA EMPRESA INTERMUNICIPAL CON LA SALIDA DEL OPERADOR ACTUAL,2024993173.00,0.00,Sin Información,En Liquidación,100
BOLIVAR,"San Estanislao(BOL), Villanueva(BOL)",Acueducto/Urbana,REHABILITACIÓN Y REPOSICIÓN DE LOS SISTEMAS DE CAPTACIÓN Y TRATAMIENTO DE AGUA POTABLE. MUNICIPIO DE SAN ESTANISLAO Y VILLANUEVA,Población Beneficiada : 1746 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 226,1104815000.00,0.00,Sin Información,Liquidado,100
BOLIVAR,"San Estanislao(BOL), Villanueva(BOL)",Acueducto/Urbana,REHABILITACION Y REPOSICIÓN DE LOS SISTEMAS DE CAPTACION Y TRATAMIENTO DE AGUA POTABLE Y OPTIMIZACION DE LAS CONDUCCIONES EXISTENTES DE LOS 2 MUNICIPIOSOPTIMIZACION DEL SISTEMA DE ACUEDUCTO REGIONAL DE SAN ESTANISLAO DE KOTSKA Y VILLANUEVA,Población Beneficiada : 1397 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 181,883830880.00,0.00,Sin Información,Liquidado,100
BOLIVAR,San Fernando(BOL),Riesgos/Rural,CONSTRUCCION DEL DIQUE DE PROTECCION DEL CORREGIMIENTO DE SANTA ROSA EN EL MUNICIPIO DE SAN FERNANDO,Población Beneficiada : 1042 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 135,658385308.00,1157497.00,Sin Información,En Liquidación,100
BOLIVAR,San Fernando(BOL),Riesgos/Urbana,CONSTRUCCION II ETAPA DEL DIQUE DE PROTECCION DEL CORREGIMIENTO DE SANTA ROSA EN EL MUNICIPIO DE SAN FERNANDO (REFORMULACION),"LA CONSTRUCCION DEL DIQUE DE PROTECCION EN EL CORREGIMIENTO DE SANTA ROSA, MUNICIPIO DE SAN FERNANDO. PROTEGERÁ Y BENEFICIARÁ A UNA POBLACION DE MAS O MENOS 1,000 HABITANTES, AL MITIGAR LOS DAÑOS QUE CAUSA LA INUNDACION QUE SUFRE ESTA ZONA POR EL DESBORAM Población Beneficiada : 1080 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 174",850000000.00,0.00,5100-E2-22950,En Liquidación,100
ANTIOQUIA,San Francisco(ANT),Acueducto/Urbana,CONSTRUCCION PRIMERA ETAPA DEL PLAN MAESTRO DE ACUEDUCTO URBANO DEL MUNICIPIO DE SAN FRANCISCO (REFROMULACION) *,"CON LA EJECUCIÓN DE LAS OBRAS DE ACUEDUCTO SE GARANTIZARÁ LA CONTINUIDAD DE LA PRESTACIÓN DEL SERVICIO, LA DISTRIBUCIÓN DE AGUA POTABLE, SE SECTORIZA EL SISTEMA DE REDES, Y SE CONTROLAN Y REGULARAN LAS ALTAS PRESIONES DE LA RED EN LOS PUNTOS BAJOS DE LA MALLA DE DISTRIBUCIÓN EXISTENTE. CON LO ANTERIOR, SE ASEGURA A LA VEZ UNA OFERTA HÍDRICA SUFICIENTE PARA DEMANDAS CALCULADAS A 25 AÑOS PARA UNA POBLACIÓN ESPERADA EN ESTE HORIZONTE DE 5.056 HABITANTES.",695799672.00,1271334499.00,7320-E2-43715,Liquidado,100
ANTIOQUIA,San Francisco(ANT),Acueducto/Urbana,"CONSTRUCCIÓN DEL PLAN MAESTRO DE ACUEDUCTO DE ZONA URBANA DEL MUNICIPIO DE SAN FRANCISCO - ANTIOQUIA, ETAPA 2",EL PROYECTO PLANTEA INCREMENTO EN LA CONTINUIDAD DEL SERVICIO DE 20 A 24 HORAS DIARIAS. SE AMPLIA COBERTURA DEL SUMINISTRO DE ACUEDUCTO DE 94% A 100%. SE IMPACTADA UNA POBLACIóN DE FORMA DIRECTA DE 1400 HABITANTES DEL áREA URBANA DEL MUNICIPIO.,0.00,1306912734.00,2016EE0107901,Liquidado,100
CUNDINAMARCA,San Francisco(CUN),Acueducto/Rural,AMPLIACION ACUEDUCTO VEREDAL JUAN DE VERA MUNICIPIO DE SAN FRANCISCO,"MEJORAR LAS CONDICIONES DE CONTINUIDAD DEL SERVICIO DADO QUE LA FUENTE ACTUAL DE ABASTECIMIENTO QUEBRADA LA REINALDA, NO TIENE LA CAPACIDAD PAR ABASTECER EL ACUEDUCTO, PUES EL CAUDAL ES DE 5.5. EL CUAL ES CAPTADO TOTALMENTE SIN DEJAR EL CAUDAL ECOLOGICO, AADEMAS EL SISTEMA NO CUENTA CON DESDARENADOR, EL TANQUE DE ALMACENAMIENTO ESTA EN MAL ESTADO Y LA RED DE DISTRBUCION EXISTENTE CUBRE EL 25% DE LA POBLACIOPN DE ESTA ZONA POR CUANTO SE AUMENTARA LA COBERTURA Y CON EL CAMBIO DE FUENTE DE ABASTECIMIENTO SE MEJORARA LAS CONDICIONES DE CANTIDAD Y CONTINUIDAD EN EL SISTEMA",0.00,788059431.00,7323-E2-91480,Liquidado,100
CUNDINAMARCA,San Francisco(CUN),Acueducto/Urbana,AMPLIACION ACUEDUCTO ARRAYAN MUNICIPIO DE SAN FRANCISCO (REFORMULACION),Población Beneficiada : 2399 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 70,0.00,343390724.00,5100-E2-126529,Liquidado Contrato Obra,100
CUNDINAMARCA,San Francisco(CUN),Alcantarillado/Rural,CONSTRUCCION DE UNIDADES SANITARIAS SECTOR RURAL DEL MUNICIPIO DE SAN FRANCISCO,Población Beneficiada : 2399 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 59,0.00,288715029.00,5100-E2-73343,Liquidado Contrato Obra,100
SANTANDER,San Gil(SAN),Acueducto/Urbana,"CONSTRUCCION, OPTIMIZACION Y AUTOMATIZACION PLANTA DE TRATAMIENTO DE AGUA POTBALE MUNICIPIO DE SAN GIL",PARA EL PROYECTO SE AUMENTARA LA CAPACIDAD DE ALMACENAMIENTO EN 3070 M3 ADICIONALES PARA LO QUE SE REQUIERE 1338 M2 DE PLACA Y 2675 M2 DE RECUPERACION DE CONCRETOS.,14378986329.00,0.00,7320-E2-33112,Liquidado,100
SANTANDER,San Gil(SAN),Alcantarillado/Urbana,OPTIMIZACION DEL SISTEMA DE ALCANTARILLADO ZONA SUR Y NORTE DEL MUNICIPIO DE SAN GIL.,"MEJORAMIENTO DE LAS CONDICIONES DE SANEAMIENTO DE LAS ZONAS INTERVENIDAS, MEDIANTE LA PREVENCIÓN DE REBOSES DEL SISTEMA DE ALCANTARILLADO E INFILTRACIONES AL SUELO CON EL CAMBIO DE MATERIAL DE LAS TUBERÍAS DE GRES A PVC, Y EL AUMENTO DE LA CAPACIDAD HIDRÁULICA DE LAS REDES.",6481458192.00,0.00,2016EE0089278,Liquidado,100
SANTANDER,San Gil(SAN),Alcantarillado/Urbana,DESCONTAMINACION DEL RIO FONCE - CONSTRUCCION DE INTERCEPTORES EN EL MUNICIPIO DE SAN GIL (REFORMULACION) *,Población Beneficiada : Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 399,1948715946.00,0.00,Sin Información,Liquidado,100
SANTANDER,San Gil(SAN),Alcantarillado/Urbana,DESCONTAMINACIÓN DEL RIO FONCE - CONSTRUCCION DE INTERCEPTORES MUNICIPIO DE SAN GIL (REFORMULACION) *,Población Beneficiada : 50000 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 1102,2000000000.00,3373836229.00,Sin Información,Liquidado,100
SANTANDER,San Gil(SAN),Alcantarillado/Urbana,"MEJORAMIENTO Y OPTIMIZACIÓN DEL SISTEMA DE ALCANTARILLADO DE LOS SECTORES SAN CARLOS, CARLOS MARTÍNEZ SILVA, SANTANDER Y SAN MARTIN DEL MUNICIPIO DE SAN GIL, DEPARTAMENTO DE SANTANDER","A través del mejoramiento y la optimización del alcantarillado sanitario de los sectores San Carlos, Carlos Martínez Silva, Santander y San Martín del municipio de San Gil, Departamento de Santander, se busca mejorar las condiciones de prestación del servicio de alcantarillado, solucionando las dificultades hidráulicas y estructurales que presentan las redes existentes en gres de (8"", 10"" y 12""), mediante la instalación de redes en tubería sanitaria PVC de 8"" y la construcción y la adecuación de pozos de inspección, cumpliendo con los criterios y parámetros normativos vigentes.",2700000000.00,721399200.00,2020EE0085411,En Liquidación,100
SANTANDER,San Gil(SAN),Aseo/Regional,OPTIMIZACION Y AMPLIACION DEL RELLENO SANITARIO REGIONAL EL CUCHARO DEL MUNICIPIO DE SAN GIL,"CON LA OPTIMIZACIóN DEL RELLENIO SANITARIO DE SAN GIL SE REALIZARá LA DISPOSICIóN FINAL ADECUADA DE LOS RESIDUOS SOLIDOS GENERADOS EN 35 MUNICIPIO, EVITANDO LA CONTAMINACIóN DE LAS FUENTES HIDRICAS Y DEL SUELO EN EL áREA DE INFLUENCIA DEL MISMO. CON LO ANTERIOR SE BENEFICIARáN 183108 HABITANTES DEL MUNICIPIO EN MENCIóN.0",2806362072.00,0.00,7323-E2-68443,Liquidado,100
BOLIVAR,San Jacinto(BOL),Acueducto/Urbana,CONSTRUCCION DEL SISTEMA DE ACUEDUCTO REGIONAL DE LOS MONTES DE MARIA PARA LAS CABECERAS MUNICIPALES DE SAN JACINTO,Población Beneficiada : 7015 Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 910,3572615036.00,867000000.00,Sin Información,En Liquidación,100
ANTIOQUIA,San Jerónimo(ANT),"Acueducto/Urbana, Alcantarillado/Urbana",OPTIMIZACION DE LOS SISTEMAS DE ACUEDUCTO Y ALCANTARILLADO DEL MUNICIPIO DE SAN JERONIMO (REFORMULACION) *,Población Beneficiada : Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 331,1615987000.00,0.00,Sin Información,Liquidado,100
ANTIOQUIA,San Jerónimo(ANT),Alcantarillado/Urbana,CONSTRUCCION TERCERA ETAPA DE ALCANTARILLADO,Población Beneficiada : 3694 Nuevas Conexiones : 1525 Cobertura : Continuidad : Empleos Generados : 205,1000000000.00,0.00,Sin Información,Liquidado,100
SANTANDER,San Joaquin(SAN),Alcantarillado/Rural,CONSTRUCCIÓN DE 25 UNIDADES SANITARIAS CON SANEAMIENTO BÁSICO PARA VIVIENDA RURAL DISPERSA EN SAN JOAQUIN-SANTANDER,"Mejorar la calidad de vida de 80 habitantes del sector rural del muncipio de San Joaquin, por medio de la construcción de 25 unidades sanitarias con sistema de tratamiento, y así mismo cooperar la mitigación de la contaminación ambiental por la disposición de aguas servidas sin control.",280541692.00,192528612.00,2020EE0092621,En Liquidación,100
CAQUETA,San Jose De Fragua(CAQ),Aseo/Urbana,"IMPLEMENTACION DE UN SISTEMA REGIONAL E INTEGRAL DE SEPARACION, RECOLECCION, RECICLAJE, TRANSFORMACION Y DISPOSICION FINAL PARA LOS RESIDUOS SOLIDOS GENERADOS EN LA CABECERA MUNICIPAL DE SAN JOSE DE FRAGUA *",Población Beneficiada : 12841 Nuevas Conexiones : NA Cobertura : NA Continuidad : NA Empleos Generados : 71,300000000.00,47644000.00,Sin Información,Liquidado,100
ANTIOQUIA,San José De La Montaña(ANT),"Acueducto/Urbana, Alcantarillado/Urbana","OPTIMIZACION DE LOS SISTEMAS DE ACUEDUCTO Y ALCANTARILLADO EN LA ZONA URBANA DEL MUNICIPIO DE SAN JOSE DE LA MONTAÑA, PRIMERA ETAPA","EN ACUEDUCTO SE PLANTEA UN SISTEMA DE ALMACENAMIENTO ADICIONAL AL EXISTENTE QUE PERMITIRÁ REGULAR EL SUMINISTRO AL 100% DE LA POBLACIÓN Y SE PLANTEAN REDES EN TUBERÍA PVC A CAMBIO DE ASBESTO CEMENTO PARA CONSERVAR PÉRDIDAS EN RANGOS ACTUALES DE 18%. EN ALCANTARILLADO SE PASARÁ DE UNA COBERTURA ACTUAL DEL 80% AL 95%, MEDIANTE LA INCORPORACIÓN DE 95 USUARIOS NUEVOS, SE REDUCIRÁN RIESGOS ACTUALES DE APLASTAMIENTO DE TUBERÍAS COMBINADAS, IMPACTANDO DE FORMA DIRECTA Y POSITIVA A APROXIMADAMENTE EL 22% DE LA POBLACIÓN EN LA ZONA URBANA E INDIRECTAMENTE AL RESTANTE 78%.",0.00,724580504.00,2014EE0023950,Liquidado,100
SANTANDER,San Jose De Miranda(SAN),Acueducto/Urbana,OPTIMIZACION DEL ACUEDUCTO URBANO,Población Beneficiada : 928 Nuevas Conexiones : NA Cobertura : Continuidad : Empleos Generados : 34,165000000.00,0.00,Sin Información,Liquidado,100
BOYACA,San Jose De Pare(BOY),Alcantarillado/Rural,CONSTRUCCION DE 137 UNIDADES SANITARIAS Y POZOS SEPTICOS EN LA ZONA RURAL DEL MUNICIPIO,Población Beneficiada : 822 Nuevas Conexiones : 822 Cobertura : 0% a 100% Continuidad : Empleos Generados : 116,566077446.00,0.00,Sin Información,Liquidado,100
GUAVIARE,San Jose Del Guaviare(GUA),Acueducto/Urbana,CONSTRUCCION DE OBRAS DE OPTIMIZACION DEL ACUEDUCTO PRIMERA ETAPA,Población Beneficiada : 18011 Nuevas Conexiones : 18011 Cobertura : Continuidad : Empleos Generados : 994,4850000000.00,0.00,Sin Información,Liquidado,100
GUAVIARE,San Jose Del Guaviare(GUA),Alcantarillado/Urbana,ATENCION EMERGENCIA EN EL SISTEMA DE ALCANTARILLADO DE LOS BARRIOS DE ORIENTE,Población Beneficiada : Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 136,664000000.00,0.00,Sin Información,Liquidado,100
GUAVIARE,San Jose Del Guaviare(GUA),Alcantarillado/Urbana,CONSTRUCCION DEL ALCANTARILLADO SANITARIO PARA EL SECTOR DE VILLA ANDREA - SAN JORGE Y COLECTOR PERIMETRAL DE SAN JOSE DE GUAVIARE,Población Beneficiada : 6998 Nuevas Conexiones : 300 Cobertura : Continuidad : Empleos Generados : 953,4650000000.00,0.00,Sin Información,Liquidado,100
CHOCO,San Jose Del Palmar(CHO),Alcantarillado/Urbana,RECUPERACION DEL ALCANTARILLADO DE AGUAS LLUVIAS EN EL BARRIO AVENIDA SERRANO EN LA CABECERA MUNICIPAL DE SAN JOSE DEL PALMAR *,"DURANTE LA OLA INVERNAL PRESENTADA EN EL PAIS ENTRE LOS AÑOS 2010 Y 2011 SE ATENDIERON LAS SITUACIONES DE EMERGENCIA QUE SE PRESENTARON EN EL MUNICIPIO DE SAN JOSE DEL PALMAR BENEFICIANDO A 1,148 HABITANTES Población Beneficiada : 2652 Nuevas Conexiones : NA Cobertura : 0,98 Continuidad : 24 Empleos Generados : 50",243337863.00,0.00,5100-E2-98479,Liquidado,100
CHOCO,San Jose Del Palmar(CHO),Aseo/Urbana,ADQUISICIÓN DE UN VEHÍCULO COMPACTADOR RECOLECTOR DE RESIDUOS SÓLIDOS ORDINARIOS GENERADOS EN EL MUNICIPIO DE SAN JOSÉ DEL PALMAR - DEPARTAMENTO DEL CHOCÓ,Disponibilidad para generar una cobertura de recolección y transporte en un 100% del área urbana del Municipio de San José del Palmar y los centros poblados de San Pedro y La Italia. Beneficiando a 4.221 habitantes.,0.00,386484636.00,Sin Información,Liquidado Contrato Obra,100
CALDAS,San Jose(CAL),Acueducto/Urbana,OPTIMIZACION DE REDES DE ACUEDUCTO Y ALCANTARILLADO DEL MUNICIPIO,Población Beneficiada : Nuevas Conexiones : Cobertura : Continuidad : Empleos Generados : 39,182000000.00,8000000.00,Sin Información,Liquidado,100
CALDAS,San Jose(CAL),Alcantarillado/Urbana,MEJORAMIENTO DE LAS REDES DE ALCANTARILLADO MUNICIPIO DE SAN JOSE II ETAPA,"LAS REDES DE ALCANTARILLADO EN LA GRAN MAYORÍA DE LOS MUNICIPIOS DE CALDAS YA CUMPLIERON SU VIDA ÚTIL, ESTÁN CONSTRUIDAS EN TUBERÍAS DE CONCRETO SIN VIBRO COMPACTAR Y SUS DIÁMETROS NO SON CAPACES DE TRANSPORTAR LOS CAUDALES ACTUALES Y MUCHO MENOS LOS CAUDALES DE DISEÑO, ESTO OCASIONA ALTAS VELOCIDADES QUE HAN PROVOCADO EL DESGASTE DE LAS PAREDES DE LAS TUBERÍAS Y POR CONSIGUIENTE AFECTAN SU BUEN FUNCIONAMIENTO. A ESTO SE SUMA EL DETERIORO CONTINUO DE LAS VÍAS, POR HUNDIMIENTOS Y CONTINUAS ROTURAS DE LAS REDES DE ALCANTARILLADO. PARA LA PROYECCIÓN DE LAS REDES QUE SE DEBEN OPTIMIZAR DEBE TENERSE EN CUENTA QUE ESTÁN UBICADAS SOBRE LAS LÍNEAS COLECTORAS DEL DESCOLE 4. HACIA ESTE DESCOLE SE DIRIGEN LAS AGUAS DE LA GRAN MAYORÍA DEL ÁREA DEL MUNICIPIO, Y ES POR ESTO QUE SE CALCULAN DIÁMETROS CONSIDERABLES, YA QUE ES EL DESCOLE MAS REPRESENTATIVO DEL MUNICIPIO. LOS TRAMOS QUE SE VAN A INTERVENIR EN ESTA ETAPA SON: (13-12, 12-31 ) QUE ESTÁN UBICADOS EN LA CARRERA 2 ENTRE CALLES 6ª Y 7ª",228383179.00,15986823.00,5100-E2-62031,Liquidado,100
